polygon,year,peak,tier,payout_pct
hex_008_019,2012,114.52805397605317,0,0.0
hex_008_019,2013,75.35678510613326,0,0.0
hex_008_019,2014,159.0891373161806,1,20.0
hex_008_019,2015,84.61358738422393,0,0.0
hex_008_019,2016,129.86542451300735,0,0.0
hex_008_019,2017,160.47236760693292,1,20.0
hex_008_019,2018,149.19659679374348,0,0.0
hex_008_019,2019,88.85374948953589,0,0.0
hex_008_019,2020,183.6008624577481,1,20.0
hex_008_019,2021,89.86027617089451,0,0.0
hex_008_019,2022,122.79376299075369,0,0.0
hex_008_020,2008,108.97188676212811,0,0.0
hex_008_020,2009,84.99575697563175,0,0.0
hex_008_020,2010,80.53289897887242,0,0.0
hex_008_020,2011,191.44784994991704,1,20.0
hex_008_020,2012,132.1485384879965,0,0.0
hex_008_020,2013,61.49690194748342,0,0.0
hex_008_020,2014,156.31457025996926,0,0.0
hex_008_020,2015,86.64413356010698,0,0.0
hex_008_020,2016,131.95539661301473,0,0.0
hex_008_020,2017,171.39384222328664,0,0.0
hex_008_020,2018,162.0209063911728,0,0.0
hex_008_020,2019,89.2757294244402,0,0.0
hex_008_020,2020,223.68356586330881,2,50.0
hex_008_020,2021,82.44566993770086,0,0.0
hex_008_020,2022,113.32573754167805,0,0.0
hex_008_021,2008,114.30899474121216,0,0.0
hex_008_021,2009,91.35690641008317,0,0.0
hex_008_021,2010,87.06286307859338,0,0.0
hex_008_021,2011,184.1702099023925,1,20.0
hex_008_021,2012,136.7064023361024,0,0.0
hex_008_021,2013,67.05477782421642,0,0.0
hex_008_021,2014,159.79300054403228,0,0.0
hex_008_021,2015,80.07110482129787,0,0.0
hex_008_021,2016,136.87185567737967,0,0.0
hex_008_021,2017,170.79635973773895,0,0.0
hex_008_021,2018,157.63409275863734,0,0.0
hex_008_021,2019,82.17715830455224,0,0.0
hex_008_021,2020,272.34641849391164,3,100.0
hex_008_021,2021,85.5467498931537,0,0.0
hex_008_021,2022,105.27704532800449,0,0.0
hex_008_022,2008,110.72126861511005,0,0.0
hex_008_022,2009,100.04709947105911,0,0.0
hex_008_022,2010,81.65779265068058,0,0.0
hex_008_022,2011,188.76134417394798,0,0.0
hex_008_022,2012,150.54185531541705,0,0.0
hex_008_022,2013,67.05477782421642,0,0.0
hex_008_022,2014,160.4362522539993,0,0.0
hex_008_022,2015,75.68630790796544,0,0.0
hex_008_022,2016,143.47202878372275,0,0.0
hex_008_022,2017,153.30771205278734,0,0.0
hex_008_022,2018,150.37531209038363,0,0.0
hex_008_022,2019,78.96516170219829,0,0.0
hex_008_022,2020,297.2854705388844,3,100.0
hex_008_022,2021,84.07529147474716,0,0.0
hex_008_022,2022,114.1587470269493,0,0.0
hex_008_023,2008,111.7250479451153,0,0.0
hex_008_023,2009,104.4436437268224,0,0.0
hex_008_023,2010,80.65133319213572,0,0.0
hex_008_023,2011,183.3331739904235,0,0.0
hex_008_023,2012,159.1433857837154,0,0.0
hex_008_023,2013,71.42791258129857,0,0.0
hex_008_023,2014,151.55802847853138,0,0.0
hex_008_023,2015,72.05337952296767,0,0.0
hex_008_023,2016,154.3689692899428,0,0.0
hex_008_023,2017,141.07136861359908,0,0.0
hex_008_023,2018,140.7985734926164,0,0.0
hex_008_023,2019,78.74613110953321,0,0.0
hex_008_023,2020,299.0084063008262,3,100.0
hex_008_023,2021,92.82180682304832,0,0.0
hex_008_023,2022,116.44388876544105,0,0.0
hex_008_024,2008,108.41979876168072,0,0.0
hex_008_024,2009,104.4436437268224,0,0.0
hex_008_024,2010,92.4303584688281,0,0.0
hex_008_024,2011,199.35722870828377,1,20.0
hex_008_024,2012,161.63168331579203,0,0.0
hex_008_024,2013,82.68051683329874,0,0.0
hex_008_024,2014,141.17962368530533,0,0.0
hex_008_024,2015,70.24139893997047,0,0.0
hex_008_024,2016,153.48830757623486,0,0.0
hex_008_024,2017,124.38283832987977,0,0.0
hex_008_024,2018,140.75761412529482,0,0.0
hex_008_024,2019,79.14269175983138,0,0.0
hex_008_024,2020,271.28163538261003,3,100.0
hex_008_024,2021,99.11087210252882,0,0.0
hex_008_024,2022,114.52505495906703,0,0.0
hex_008_025,2008,109.34182411964154,0,0.0
hex_008_025,2009,91.8155867784015,0,0.0
hex_008_025,2010,97.7443056576906,0,0.0
hex_008_025,2011,210.4642522218658,2,50.0
hex_008_025,2012,165.22579952710618,0,0.0
hex_008_025,2013,78.66086796649628,0,0.0
hex_008_025,2014,132.37737103785906,0,0.0
hex_008_025,2015,70.3338361063434,0,0.0
hex_008_025,2016,159.97769842356897,0,0.0
hex_008_025,2017,131.85297905699662,0,0.0
hex_008_025,2018,154.3608074173207,0,0.0
hex_008_025,2019,81.38781809119715,0,0.0
hex_008_025,2020,215.53962285284368,2,50.0
hex_008_025,2021,97.82873380745451,0,0.0
hex_008_025,2022,106.48557286042306,0,0.0
hex_009_017,2008,102.48919648135288,0,0.0
hex_009_017,2009,58.27766125986973,0,0.0
hex_009_017,2010,83.39952171124104,0,0.0
hex_009_017,2011,148.45121098440555,1,20.0
hex_009_017,2012,95.35255899606894,0,0.0
hex_009_017,2013,77.11474940220515,0,0.0
hex_009_017,2014,137.5661086171493,1,20.0
hex_009_017,2015,84.8580964888798,0,0.0
hex_009_017,2016,129.64616840549039,0,0.0
hex_009_017,2017,115.02308744822525,0,0.0
hex_009_017,2018,124.49174573975304,0,0.0
hex_009_017,2019,71.54159742490285,0,0.0
hex_009_017,2020,128.87108913537529,0,0.0
hex_009_017,2021,80.21788347069588,0,0.0
hex_009_017,2022,144.03982916569544,1,20.0
hex_009_018,2008,106.35646647930145,0,0.0
hex_009_018,2009,66.9431587972492,0,0.0
hex_009_018,2010,72.11046882428643,0,0.0
hex_009_018,2011,158.5054807308937,1,20.0
hex_009_018,2012,112.9552846552266,0,0.0
hex_009_018,2013,73.86108775430256,0,0.0
hex_009_018,2014,135.89851623977225,0,0.0
hex_009_018,2015,76.73560774443465,0,0.0
hex_009_018,2016,125.83277325373074,0,0.0
hex_009_018,2017,141.17954664672,0,0.0
