polygon,year,peak,tier,payout_pct
hex_017_009,2000,75.92766161795292,0,0.0
hex_017_009,2001,100.15949544811414,0,0.0
hex_017_009,2002,93.14635279874007,0,0.0
hex_017_009,2003,124.4697003618752,0,0.0
hex_017_009,2004,115.1150044753568,0,0.0
hex_017_009,2005,84.88253883349398,0,0.0
hex_017_009,2006,107.60006065094636,0,0.0
hex_017_009,2007,147.6543777911365,1,20.0
hex_017_010,1998,128.95474238484684,0,0.0
hex_017_010,1999,59.58211364951813,0,0.0
hex_017_010,2000,89.07468454380002,0,0.0
hex_017_010,2001,110.47825271784018,0,0.0
hex_017_010,2002,98.01038471090297,0,0.0
hex_017_010,2003,132.0651324563101,0,0.0
hex_017_010,2004,130.4159119654902,0,0.0
hex_017_010,2005,81.70937845398568,0,0.0
hex_017_010,2006,102.85303371367355,0,0.0
hex_017_010,2007,156.68689559827249,1,20.0
hex_017_018,1998,127.94725191139513,0,0.0
hex_017_018,1999,106.08521633309623,0,0.0
hex_017_018,2000,133.03090761531143,0,0.0
hex_017_018,2001,161.89846470642422,1,20.0
hex_017_018,2002,145.66484377914006,0,0.0
hex_017_018,2003,123.00220149135424,0,0.0
hex_017_018,2004,103.09763241377142,0,0.0
hex_017_018,2005,78.00088026285172,0,0.0
hex_017_018,2006,103.76113033844365,0,0.0
hex_017_018,2007,186.09678528398274,2,50.0
hex_018_000,1998,128.392435299572,0,0.0
hex_018_000,1999,91.89281855515308,0,0.0
hex_018_000,2000,149.35761167614825,1,20.0
hex_018_000,2001,107.23566314082179,0,0.0
hex_018_000,2002,81.97884123156467,0,0.0
hex_018_000,2003,93.26758117874877,0,0.0
hex_018_000,2004,152.0236818845446,1,20.0
hex_018_000,2005,95.36298410318793,0,0.0
hex_018_000,2006,113.0431754975352,0,0.0
hex_018_000,2007,63.178886722152434,0,0.0
hex_018_001,1998,124.67700646116089,0,0.0
hex_018_001,1999,104.9240203631752,0,0.0
hex_018_001,2000,133.2800301636466,0,0.0
hex_018_001,2001,133.66534740659097,0,0.0
hex_018_001,2002,83.09396972223288,0,0.0
hex_018_001,2003,90.59882158999642,0,0.0
hex_018_001,2004,149.3752795589053,1,20.0
hex_018_001,2005,95.90836185502923,0,0.0
hex_018_001,2006,111.80259126553933,0,0.0
hex_018_001,2007,84.40997598280923,0,0.0
hex_018_002,1998,137.9989258460949,0,0.0
hex_018_002,1999,109.68039453287919,0,0.0
hex_018_002,2000,146.28658554608623,1,20.0
hex_018_002,2001,153.7672444857119,1,20.0
hex_018_002,2002,103.75342144665619,0,0.0
hex_018_002,2003,99.05064071814219,0,0.0
hex_018_002,2004,161.40897828562805,1,20.0
hex_018_002,2005,102.36701877880428,0,0.0
hex_018_002,2006,104.33094662627826,0,0.0
hex_018_002,2007,95.28375210405638,0,0.0
hex_018_003,1998,134.81280895498065,0,0.0
hex_018_003,1999,102.07020001871719,0,0.0
hex_018_003,2000,153.34539101534006,1,20.0
hex_018_003,2001,140.1891876670056,0,0.0
hex_018_003,2002,99.88190540409751,0,0.0
hex_018_003,2003,101.56393145286374,0,0.0
hex_018_003,2004,167.79634110112158,2,50.0
hex_018_003,2005,96.04593470712916,0,0.0
hex_018_003,2006,120.88011217031215,0,0.0
hex_018_003,2007,102.63543801501393,0,0.0
hex_018_004,1998,135.51730403872415,0,0.0
hex_018_004,1999,102.07020001871719,0,0.0
hex_018_004,2000,144.66887349125827,0,0.0
hex_018_004,2001,128.72376523920232,0,0.0
hex_018_004,2002,101.06736074444734,0,0.0
hex_018_004,2003,112.44818924364944,0,0.0
hex_018_004,2004,162.35902278398473,1,20.0
hex_018_004,2005,87.52652852777805,0,0.0
hex_018_004,2006,118.6704222384592,0,0.0
hex_018_004,2007,109.47745792225831,0,0.0
hex_018_005,1998,151.77096993382193,1,20.0
hex_018_005,1999,100.58003694559964,0,0.0
hex_018_005,2000,97.82511946553157,0,0.0
hex_018_005,2001,101.13131540448302,0,0.0
hex_018_005,2002,99.11410024738974,0,0.0
hex_018_005,2003,112.30612438724273,0,0.0
hex_018_005,2004,152.11155752161312,1,20.0
hex_018_005,2005,98.06444224328631,0,0.0
hex_018_005,2006,114.13512373025219,0,0.0
hex_018_005,2007,128.11046675093058,0,0.0
hex_018_006,1998,168.7645448263776,2,50.0
hex_018_006,1999,81.53439800134963,0,0.0
hex_018_006,2000,78.06033537767,0,0.0
hex_018_006,2001,104.97210841587435,0,0.0
hex_018_006,2002,80.43909906261497,0,0.0
hex_018_006,2003,108.77973047831406,0,0.0
hex_018_006,2004,139.11129661792683,0,0.0
hex_018_006,2005,98.06444224328631,0,0.0
hex_018_006,2006,118.08797698598354,0,0.0
hex_018_006,2007,127.83841760488848,0,0.0
hex_018_007,1998,157.06038829241362,1,20.0
hex_018_007,1999,66.35078971033295,0,0.0
hex_018_007,2000,78.13846361539196,0,0.0
hex_018_007,2001,105.50204162121646,0,0.0
hex_018_007,2002,95.28842337803708,0,0.0
hex_018_007,2003,110.28410729592045,0,0.0
hex_018_007,2004,114.93248818315152,0,0.0
hex_018_007,2005,102.68570528138015,0,0.0
hex_018_007,2006,118.08797698598354,0,0.0
hex_018_007,2007,126.58134576424129,0,0.0
hex_018_008,1998,151.35317375467056,1,20.0
hex_018_008,1999,62.41720965284026,0,0.0
hex_018_008,2000,72.78508680185097,0,0.0
hex_018_008,2001,103.74395419942422,0,0.0
hex_018_008,2002,102.57628878271414,0,0.0
hex_018_008,2003,117.85958397856189,0,0.0
hex_018_008,2004,108.25802906743354,0,0.0
hex_018_008,2005,99.29720161524084,0,0.0
hex_018_008,2006,121.26813022466584,0,0.0
hex_018_008,2007,135.04802841774293,0,0.0
hex_018_009,1998,131.32914070063168,0,0.0
hex_018_009,1999,70.9136817670655,0,0.0
hex_018_009,2000,69.53525204203609,0,0.0
hex_018_009,2001,100.74143843548993,0,0.0
hex_018_009,2002,95.4793359584651,0,0.0
hex_018_009,2003,124.31555398104919,0,0.0
hex_018_009,2004,105.83754066454867,0,0.0
hex_018_009,2005,103.4197889245674,0,0.0
hex_018_009,2006,124.28985602389193,0,0.0
hex_018_009,2007,156.101116183752,1,20.0
hex_018_010,1998,134.01730613435723,0,0.0
hex_018_010,1999,70.69568023987942,0,0.0
hex_018_010,2000,75.12958433241066,0,0.0
hex_018_010,2001,119.03286512875722,0,0.0
hex_018_010,2002,94.52460336622678,0,0.0
hex_018_010,2003,128.34628408258573,0,0.0
hex_018_010,2004,113.16195034700964,0,0.0
hex_018_010,2005,90.81098071477894,0,0.0
hex_018_010,2006,123.84818241334624,0,0.0
hex_018_010,2007,163.3085138114583,2,50.0
hex_018_011,1998,143.1424666263039,1,20.0
hex_018_011,1999,70.69568023987942,0,0.0
hex_018_011,2000,85.77129638799363,0,0.0
hex_018_011,2001,136.01795783059052,0,0.0
hex_018_011,2002,105.12541944405271,0,0.0
hex_018_011,2003,128.34628408258573,0,0.0
hex_018_011,2004,120.96824605994755,0,0.0
hex_018_011,2005,90.81098071477894,0,0.0
hex_018_011,2006,123.84818241334624,0,0.0
hex_018_011,2007,169.7679577075483,2,50.0
hex_018_012,1998,146.75427139077334,0,0.0
hex_018_012,1999,74.02240043751895,0,0.0
hex_018_012,2000,91.45487132353915,0,0.0
hex_018_012,2001,131.15567856365607,0,0.0
hex_018_012,2002,103.02149760439164,0,0.0
hex_018_012,2003,140.05853358881754,0,0.0
hex_018_012,2004,120.32932074682994,0,0.0
hex_018_012,2005,86.45119714849525,0,0.0
hex_018_012,2006,106.0354068129551,0,0.0
hex_018_012,2007,184.9258667742585,2,50.0
hex_018_013,1998,134.04971063637072,0,0.0
hex_018_013,1999,76.20149296286206,0,0.0
hex_018_013,2000,88.26432108044625,0,0.0
hex_018_013,2001,148.54045341833185,1,20.0
hex_018_013,2002,107.96607668796761,0,0.0
hex_018_013,2003,133.36355671658697,0,0.0
hex_018_013,2004,135.57234160419554,0,0.0
hex_018_013,2005,85.46708686888218,0,0.0
hex_018_013,2006,107.15425177805953,0,0.0
hex_018_013,2007,201.24101593202187,3,100.0
hex_018_014,1998,132.38630016913015,0,0.0
hex_018_014,1999,96.91738881170336,0,0.0
hex_018_014,2000,88.61969845665826,0,0.0
hex_018_014,2001,170.03384650054906,2,50.0
hex_018_014,2002,105.37648834077848,0,0.0
hex_018_014,2003,151.89677439792288,1,20.0
hex_018_014,2004,158.79628056196702,1,20.0
hex_018_014,2005,76.67577903575368,0,0.0
hex_018_014,2006,108.05949584523009,0,0.0
hex_018_014,2007,203.5099918027098,3,100.0
hex_018_015,1998,126.59569752982921,0,0.0
hex_018_015,1999,94.33533214343919,0,0.0
hex_018_015,2000,110.26275727639596,0,0.0
hex_018_015,2001,170.03384650054906,1,20.0
hex_018_015,2002,112.38374298006296,0,0.0
hex_018_015,2003,151.3873169623812,0,0.0
hex_018_015,2004,158.79628056196702,1,20.0
hex_018_015,2005,82.03977721893953,0,0.0
hex_018_015,2006,109.9134034043385,0,0.0
hex_018_015,2007,201.86108455221685,3,100.0
hex_019_000,1998,131.24954045656654,0,0.0
hex_019_000,1999,104.5984610066149,0,0.0
hex_019_000,2000,107.91529243141413,0,0.0
hex_019_000,2001,113.09008311590387,0,0.0
hex_019_000,2002,86.27693686323862,0,0.0
hex_019_000,2003,93.20020565507312,0,0.0
hex_019_000,2004,130.00160545938544,0,0.0
hex_019_000,2005,109.28288605283117,0,0.0
hex_019_000,2006,113.0431754975352,0,0.0
hex_019_000,2007,66.83616903062496,0,0.0
hex_019_001,1998,145.45303092312068,1,20.0
hex_019_001,1999,90.9787207530977,0,0.0
hex_019_001,2000,97.15843525177903,0,0.0
hex_019_001,2001,122.53222828049627,0,0.0
hex_019_001,2002,81.96946832484669,0,0.0
hex_019_001,2003,85.7637653608289,0,0.0
hex_019_001,2004,134.59501993043554,0,0.0
hex_019_001,2005,109.28288605283117,0,0.0
hex_019_001,2006,115.27973112282653,0,0.0
hex_019_001,2007,66.90978291193645,0,0.0
hex_019_002,1998,142.72169714314657,1,20.0
hex_019_002,1999,92.75247792674435,0,0.0
hex_019_002,2000,130.6736177656013,0,0.0
hex_019_002,2001,127.20749837899788,0,0.0
hex_019_002,2002,109.44703665466358,0,0.0
hex_019_002,2003,99.05064071814219,0,0.0
hex_019_002,2004,148.2814118931691,1,20.0
hex_019_002,2005,96.30410589300097,0,0.0
hex_019_002,2006,125.99714969656534,0,0.0
hex_019_002,2007,92.11760014796423,0,0.0
hex_019_003,1998,136.85621592122646,0,0.0
hex_019_003,1999,88.36551060311082,0,0.0
hex_019_003,2000,130.6736177656013,0,0.0
hex_019_003,2001,137.82272714979118,0,0.0
hex_019_003,2002,116.13073987269567,0,0.0
hex_019_003,2003,99.94638452950865,0,0.0
hex_019_003,2004,144.5111640824957,1,20.0
hex_019_003,2005,96.04593470712916,0,0.0
hex_019_003,2006,125.99714969656534,0,0.0
hex_019_003,2007,110.01587681315011,0,0.0
hex_019_004,1998,151.77096993382193,1,20.0
hex_019_004,1999,85.0815798773658,0,0.0
hex_019_004,2000,95.6536559647777,0,0.0
hex_019_004,2001,112.30411858052844,0,0.0
hex_019_004,2002,108.79499448916151,0,0.0
hex_019_004,2003,105.21180964575873,0,0.0
hex_019_004,2004,141.98845677043414,0,0.0
hex_019_004,2005,93.36944629703545,0,0.0
hex_019_004,2006,123.08751012401035,0,0.0
hex_019_004,2007,128.24505191593948,0,0.0
hex_019_005,1998,166.54754093449978,1,20.0
hex_019_005,1999,77.3744013272019,0,0.0
hex_019_005,2000,87.84280390962958,0,0.0
hex_019_005,2001,93.57144278771761,0,0.0
hex_019_005,2002,88.47873868654172,0,0.0
hex_019_005,2003,101.26698040179909,0,0.0
hex_019_005,2004,138.5780276542157,0,0.0
hex_019_005,2005,103.75097051727275,0,0.0
hex_019_005,2006,126.11630144909438,0,0.0
hex_019_005,2007,127.80597804606789,0,0.0
hex_019_006,1998,166.54754093449978,2,50.0
hex_019_006,1999,74.35981873975032,0,0.0
hex_019_006,2000,85.41084746062342,0,0.0
hex_019_006,2001,93.57144278771761,0,0.0
hex_019_006,2002,89.30582283945134,0,0.0
hex_019_006,2003,105.69668945971877,0,0.0
hex_019_006,2004,119.47379815790802,0,0.0
hex_019_006,2005,106.47276730472842,0,0.0
hex_019_006,2006,121.79443200351463,0,0.0
hex_019_006,2007,121.59013965331432,0,0.0
hex_019_007,1998,148.74802538738896,1,20.0
hex_019_007,1999,72.8808903741257,0,0.0
hex_019_007,2000,71.13703014488021,0,0.0
hex_019_007,2001,105.50204162121646,0,0.0
hex_019_007,2002,96.71693193352885,0,0.0
hex_019_007,2003,104.53252251846095,0,0.0
hex_019_007,2004,119.92509500991967,0,0.0
hex_019_007,2005,110.05818041316337,0,0.0
hex_019_007,2006,115.5373219539846,0,0.0
hex_019_007,2007,144.1550380638076,0,0.0
hex_019_008,1998,143.66725772291423,0,0.0
hex_019_008,1999,71.33219946508193,0,0.0
hex_019_008,2000,73.06931675062411,0,0.0
hex_019_008,2001,100.51033297872378,0,0.0
hex_019_008,2002,96.71693193352885,0,0.0
hex_019_008,2003,110.04875416072292,0,0.0
hex_019_008,2004,116.65574509553197,0,0.0
hex_019_008,2005,110.05818041316337,0,0.0
hex_019_008,2006,126.35920793258896,0,0.0
hex_019_008,2007,151.37544279164325,1,20.0
hex_019_009,1998,128.01656587783248,0,0.0
hex_019_009,1999,71.92308292787936,0,0.0
hex_019_009,2000,69.53525204203609,0,0.0
hex_019_009,2001,114.15179002458022,0,0.0
hex_019_009,2002,90.8948853610456,0,0.0
hex_019_009,2003,122.7845424672092,0,0.0
hex_019_009,2004,120.86164478699366,0,0.0
hex_019_009,2005,103.4197889245674,0,0.0
hex_019_009,2006,124.28985602389193,0,0.0
hex_019_009,2007,165.6247560143098,2,50.0
hex_019_010,1998,133.44819002769887,0,0.0
hex_019_010,1999,70.94106159994999,0,0.0
hex_019_010,2000,66.70303698680881,0,0.0
hex_019_010,2001,125.5289215960602,0,0.0
hex_019_010,2002,101.67615450339184,0,0.0
hex_019_010,2003,122.7845424672092,0,0.0
hex_019_010,2004,120.86164478699366,0,0.0
hex_019_010,2005,90.8920015731454,0,0.0
hex_019_010,2006,123.81580965558688,0,0.0
hex_019_010,2007,175.56115725245326,2,50.0
hex_019_011,1998,141.0615339425206,0,0.0
hex_019_011,1999,77.26392992854119,0,0.0
hex_019_011,2000,71.16904543737985,0,0.0
hex_019_011,2001,139.48408159920325,0,0.0
hex_019_011,2002,102.044951361157,0,0.0
hex_019_011,2003,121.21462455534272,0,0.0
hex_019_011,2004,117.88997115766422,0,0.0
hex_019_011,2005,90.61844893019233,0,0.0
hex_019_011,2006,119.5827500183218,0,0.0
hex_019_011,2007,183.70373526895625,2,50.0
hex_019_012,1998,125.8807187131875,0,0.0
hex_019_012,1999,75.77028378157152,0,0.0
hex_019_012,2000,78.91239758745664,0,0.0
hex_019_012,2001,132.11414192310224,0,0.0
hex_019_012,2002,98.74915553158357,0,0.0
hex_019_012,2003,128.72349185617435,0,0.0
hex_019_012,2004,132.3945585361206,0,0.0
hex_019_012,2005,89.07387520419226,0,0.0
hex_019_012,2006,107.85195882350206,0,0.0
hex_019_012,2007,194.11348201251693,3,100.0
hex_019_013,1998,121.2648460383382,0,0.0
hex_019_013,1999,76.29012024427453,0,0.0
hex_019_013,2000,86.79864855253862,0,0.0
hex_019_013,2001,127.98418256940113,0,0.0
hex_019_013,2002,106.50651729862723,0,0.0
hex_019_013,2003,137.82683489969207,0,0.0
hex_019_013,2004,141.91745892706018,1,20.0
hex_019_013,2005,85.46708686888218,0,0.0
hex_019_013,2006,108.05949584523009,0,0.0
hex_019_013,2007,198.53356587370237,3,100.0
hex_019_014,1998,118.77550460026495,0,0.0
hex_019_014,1999,73.89495129069107,0,0.0
hex_019_014,2000,87.489981550595,0,0.0
hex_019_014,2001,154.67299089791874,1,20.0
hex_019_014,2002,127.7770475292537,0,0.0
hex_019_014,2003,151.89677439792288,1,20.0
hex_019_014,2004,155.35649911786948,1,20.0
hex_019_014,2005,82.03977721893953,0,0.0
hex_019_014,2006,109.9134034043385,0,0.0
hex_019_014,2007,198.990066919422,3,100.0
hex_020_000,1998,126.17861588514513,0,0.0
hex_020_000,1999,95.2021416041255,0,0.0
hex_020_000,2000,78.522717130387,0,0.0
hex_020_000,2001,98.17395334869623,0,0.0
hex_020_000,2002,98.1654248428386,0,0.0
hex_020_000,2003,89.44330315098995,0,0.0
hex_020_000,2004,110.16786744660388,0,0.0
hex_020_000,2005,113.5649140989739,0,0.0
hex_020_000,2006,110.82910503615521,0,0.0
hex_020_000,2007,63.501600512601435,0,0.0
hex_020_001,1998,145.74852314340984,1,20.0
hex_020_001,1999,99.44263426764557,0,0.0
hex_020_001,2000,88.75297102880464,0,0.0
hex_020_001,2001,90.16922191867398,0,0.0
hex_020_001,2002,89.16675915922141,0,0.0
hex_020_001,2003,85.01471551847955,0,0.0
hex_020_001,2004,117.70644827372499,0,0.0
hex_020_001,2005,118.38094425568978,0,0.0
hex_020_001,2006,118.62662787701521,0,0.0
hex_020_001,2007,71.93502443342572,0,0.0
hex_020_002,1998,149.81495653458353,1,20.0
hex_020_002,1999,101.0028282774364,0,0.0
hex_020_002,2000,96.20236642686856,0,0.0
hex_020_002,2001,97.89203266918659,0,0.0
hex_020_002,2002,91.90478372701754,0,0.0
hex_020_002,2003,91.5407823794418,0,0.0
hex_020_002,2004,126.02792608399358,0,0.0
hex_020_002,2005,104.71066280043787,0,0.0
hex_020_002,2006,121.70563629520436,0,0.0
hex_020_002,2007,90.19799504744924,0,0.0
hex_020_003,1998,146.90128273811604,0,0.0
hex_020_003,1999,98.96506906740368,0,0.0
hex_020_003,2000,105.44578373267005,0,0.0
hex_020_003,2001,99.13421928616448,0,0.0
hex_020_003,2002,116.31259145309113,0,0.0
hex_020_003,2003,97.5606121250611,0,0.0
hex_020_003,2004,139.65104548971686,0,0.0
hex_020_003,2005,108.07099966105487,0,0.0
hex_020_003,2006,111.7524258754361,0,0.0
hex_020_003,2007,123.10242661830037,0,0.0
hex_020_004,1998,161.30803257735238,1,20.0
hex_020_004,1999,86.70846250538197,0,0.0
hex_020_004,2000,102.95326068699774,0,0.0
hex_020_004,2001,99.13421928616448,0,0.0
hex_020_004,2002,116.31259145309113,0,0.0
hex_020_004,2003,97.5606121250611,0,0.0
hex_020_004,2004,139.65104548971686,0,0.0
hex_020_004,2005,117.25780343595892,0,0.0
hex_020_004,2006,122.05211163755921,0,0.0
hex_020_004,2007,123.10242661830037,0,0.0
hex_020_005,1998,156.98416343105336,1,20.0
hex_020_005,1999,72.72699397627679,0,0.0
hex_020_005,2000,95.94491910487,0,0.0
hex_020_005,2001,89.54746499853829,0,0.0
hex_020_005,2002,98.06455052289284,0,0.0
hex_020_005,2003,93.01924183333914,0,0.0
hex_020_005,2004,130.50558462629715,0,0.0
hex_020_005,2005,110.66696768169602,0,0.0
hex_020_005,2006,132.74259444722284,0,0.0
hex_020_005,2007,127.14737660504049,0,0.0
hex_020_006,1998,162.07468618783685,1,20.0
hex_020_006,1999,72.72699397627679,0,0.0
hex_020_006,2000,93.59340417462919,0,0.0
hex_020_006,2001,95.57833522581392,0,0.0
hex_020_006,2002,92.42233593078123,0,0.0
hex_020_006,2003,98.40866854437523,0,0.0
hex_020_006,2004,125.9425520854526,0,0.0
hex_020_006,2005,110.66696768169602,0,0.0
hex_020_006,2006,130.6686699180305,0,0.0
hex_020_006,2007,127.14737660504049,0,0.0
hex_020_007,1998,158.4325977857328,1,20.0
hex_020_007,1999,75.18615463849571,0,0.0
hex_020_007,2000,84.60889047146257,0,0.0
hex_020_007,2001,101.12829657035155,0,0.0
hex_020_007,2002,96.56010828307933,0,0.0
hex_020_007,2003,103.91781129658636,0,0.0
hex_020_007,2004,130.35392817320923,0,0.0
hex_020_007,2005,115.87936062180333,0,0.0
hex_020_007,2006,119.86592812517864,0,0.0
hex_020_007,2007,145.96032050807443,0,0.0
hex_020_008,1998,145.68958908452757,0,0.0
hex_020_008,1999,71.95713113424264,0,0.0
hex_020_008,2000,70.56594910873307,0,0.0
hex_020_008,2001,119.02161980492373,0,0.0
hex_020_008,2002,100.82057136813386,0,0.0
hex_020_008,2003,100.42835411752678,0,0.0
hex_020_008,2004,127.67066446474443,0,0.0
hex_020_008,2005,117.87223018546486,0,0.0
hex_020_008,2006,133.26705735274072,0,0.0
hex_020_008,2007,172.47168517045677,2,50.0
hex_020_009,1998,139.30893049558833,0,0.0
hex_020_009,1999,75.98469081771043,0,0.0
hex_020_009,2000,70.56594910873307,0,0.0
hex_020_009,2001,119.02161980492373,0,0.0
hex_020_009,2002,97.93826388417847,0,0.0
hex_020_009,2003,94.74846360053867,0,0.0
hex_020_009,2004,124.634023951172,0,0.0
hex_020_009,2005,103.15220136869699,0,0.0
hex_020_009,2006,133.26705735274072,0,0.0
hex_020_009,2007,172.47168517045677,2,50.0
hex_020_010,1998,133.48533029227207,0,0.0
hex_020_010,1999,72.56468372068471,0,0.0
hex_020_010,2000,72.07274825298538,0,0.0
hex_020_010,2001,123.50820575538609,0,0.0
hex_020_010,2002,100.4693646560154,0,0.0
hex_020_010,2003,107.5297330744606,0,0.0
hex_020_010,2004,120.80575001952135,0,0.0
hex_020_010,2005,99.77690946593466,0,0.0
hex_020_010,2006,126.80614983262288,0,0.0
hex_020_010,2007,177.08815168135283,1,20.0
hex_020_011,1998,131.06719156846404,0,0.0
hex_020_011,1999,68.34945126931287,0,0.0
hex_020_011,2000,74.14410881823136,0,0.0
hex_020_011,2001,131.7942874824918,0,0.0
hex_020_011,2002,100.4693646560154,0,0.0
hex_020_011,2003,107.5297330744606,0,0.0
hex_020_011,2004,133.01018139533284,0,0.0
hex_020_011,2005,125.04182320496274,0,0.0
hex_020_011,2006,126.7042588619474,0,0.0
hex_020_011,2007,183.5759816664209,2,50.0
hex_020_012,1998,131.21734036669548,0,0.0
hex_020_012,1999,84.38185736744354,0,0.0
hex_020_012,2000,94.23582488618791,0,0.0
hex_020_012,2001,138.32626956240586,0,0.0
hex_020_012,2002,91.67479781813091,0,0.0
hex_020_012,2003,122.64206979843064,0,0.0
hex_020_012,2004,143.60796294338587,0,0.0
hex_020_012,2005,132.33709412523442,0,0.0
hex_020_012,2006,124.66790035373221,0,0.0
hex_020_012,2007,186.8927200504972,3,100.0
hex_021_000,1998,118.4507750173327,0,0.0
hex_021_000,1999,88.90733954072826,0,0.0
hex_021_000,2000,76.61028549915386,0,0.0
hex_021_000,2001,103.28013627433529,0,0.0
hex_021_000,2002,98.86657917217661,0,0.0
hex_021_000,2003,89.44330315098995,0,0.0
hex_021_000,2004,134.28153291230402,0,0.0
hex_021_000,2005,125.40575564357141,0,0.0
hex_021_000,2006,110.48550589928611,0,0.0
hex_021_000,2007,74.34779776501573,0,0.0
hex_021_001,1998,142.26905846142935,1,20.0
hex_021_001,1999,100.55910381045607,0,0.0
hex_021_001,2000,79.33124895282917,0,0.0
hex_021_001,2001,98.58664111468528,0,0.0
hex_021_001,2002,98.86657917217661,0,0.0
hex_021_001,2003,100.8607286370794,0,0.0
hex_021_001,2004,146.71579876027587,1,20.0
hex_021_001,2005,107.19256836598117,0,0.0
hex_021_001,2006,118.73790388512114,0,0.0
hex_021_001,2007,83.04002861519655,0,0.0
hex_021_002,1998,146.90128273811604,1,20.0
hex_021_002,1999,106.35904007808202,0,0.0
hex_021_002,2000,105.44578373267005,0,0.0
hex_021_002,2001,98.58664111468528,0,0.0
hex_021_002,2002,111.56118669416341,0,0.0
hex_021_002,2003,99.72863871502794,0,0.0
hex_021_002,2004,174.4672742148406,2,50.0
hex_021_002,2005,114.34987793598324,0,0.0
hex_021_002,2006,116.79703237535225,0,0.0
hex_021_002,2007,112.99135944229447,0,0.0
hex_021_003,1998,155.1890306627916,1,20.0
hex_021_003,1999,89.64316934872832,0,0.0
hex_021_003,2000,88.89488655354414,0,0.0
hex_021_003,2001,99.13421928616448,0,0.0
hex_021_003,2002,116.31259145309113,0,0.0
hex_021_003,2003,98.58553837589919,0,0.0
hex_021_003,2004,171.57444632249573,1,20.0
hex_021_003,2005,120.00075977907413,0,0.0
hex_021_003,2006,119.44485205213643,0,0.0
hex_021_003,2007,123.10242661830037,0,0.0
hex_021_004,1998,161.84916616336753,1,20.0
hex_021_004,1999,77.6749968885382,0,0.0
hex_021_004,2000,89.65208505097777,0,0.0
hex_021_004,2001,90.19601817675763,0,0.0
hex_021_004,2002,100.53554717477824,0,0.0
hex_021_004,2003,97.22997283028596,0,0.0
hex_021_004,2004,165.77496519031624,1,20.0
hex_021_004,2005,120.00075977907413,0,0.0
hex_021_004,2006,128.88586352537902,0,0.0
hex_021_004,2007,118.59158891843425,0,0.0
hex_021_005,1998,161.84916616336753,1,20.0
hex_021_005,1999,78.87391015259756,0,0.0
hex_021_005,2000,81.81859834942139,0,0.0
hex_021_005,2001,90.98898310862067,0,0.0
hex_021_005,2002,97.27772041117152,0,0.0
hex_021_005,2003,96.14717916785843,0,0.0
hex_021_005,2004,147.2829833888428,0,0.0
hex_021_005,2005,115.26335301378121,0,0.0
hex_021_005,2006,128.88586352537902,0,0.0
hex_021_005,2007,132.49640600110507,0,0.0
hex_021_006,1998,174.7200129240089,1,20.0
hex_021_006,1999,71.20918404638768,0,0.0
hex_021_006,2000,74.69704725318485,0,0.0
hex_021_006,2001,99.92471395989259,0,0.0
hex_021_006,2002,105.29107050447415,0,0.0
hex_021_006,2003,101.47042441229439,0,0.0
hex_021_006,2004,143.03858305521723,0,0.0
hex_021_006,2005,118.35027554123766,0,0.0
hex_021_006,2006,129.3239016675204,0,0.0
hex_021_006,2007,155.72456134849952,1,20.0
hex_021_007,1998,166.61279638891006,1,20.0
hex_021_007,1999,74.82182381649812,0,0.0
hex_021_007,2000,69.72278383762887,0,0.0
hex_021_007,2001,112.88754559821139,0,0.0
hex_021_007,2002,112.52500101882137,0,0.0
hex_021_007,2003,106.63451265320596,0,0.0
hex_021_007,2004,148.08124805373865,0,0.0
hex_021_007,2005,115.87936062180333,0,0.0
hex_021_007,2006,132.5216455544407,0,0.0
hex_021_007,2007,170.63102122452938,1,20.0
hex_022_000,1998,116.20980309979782,0,0.0
hex_022_000,1999,87.7492239892731,0,0.0
hex_022_000,2000,64.08844313623591,0,0.0
hex_022_000,2001,108.31872388855865,0,0.0
hex_022_000,2002,93.35348920218647,0,0.0
hex_022_000,2003,94.43279065613945,0,0.0
hex_022_000,2004,152.48767188445976,1,20.0
hex_022_000,2005,144.84702219183245,0,0.0
hex_022_000,2006,102.85959963139146,0,0.0
hex_022_000,2007,74.34779776501573,0,0.0
hex_022_001,1998,121.94006238375273,0,0.0
hex_022_001,1999,90.02929433747713,0,0.0
hex_022_001,2000,67.83015369899985,0,0.0
hex_022_001,2001,101.73350644009395,0,0.0
hex_022_001,2002,105.30923006908347,0,0.0
hex_022_001,2003,100.8607286370794,0,0.0
hex_022_001,2004,173.3644725055206,2,50.0
hex_022_001,2005,152.91365647569714,1,20.0
hex_022_001,2006,117.42080809088216,0,0.0
hex_022_001,2007,91.1906514406701,0,0.0
hex_022_002,1998,132.33165899167457,0,0.0
hex_022_002,1999,106.35904007808202,0,0.0
hex_022_002,2000,68.54888666085071,0,0.0
hex_022_002,2001,87.7670834264987,0,0.0
hex_022_002,2002,105.30923006908347,0,0.0
hex_022_002,2003,100.8607286370794,0,0.0
hex_022_002,2004,176.55367518217614,2,50.0
hex_022_002,2005,124.00361507635978,0,0.0
hex_022_002,2006,117.42080809088216,0,0.0
hex_022_002,2007,103.46884454449845,0,0.0
hex_022_003,1998,135.95372571984927,0,0.0
hex_022_003,1999,91.29386055446334,0,0.0
hex_022_003,2000,80.67173089628419,0,0.0
hex_022_003,2001,85.04765116314093,0,0.0
