polygon,time,value,spatial_std,n_cells
Jhenaidah,2011-01-01,-0.17482395470142365,0.1544342339038849,5
Jhenaidah,2012-01-01,-0.6803637146949768,0.12271922826766968,5
Jhenaidah,2013-01-01,0.7489832639694214,0.34078991413116455,5
Jhenaidah,2014-01-01,-0.28954407572746277,0.34970012307167053,5
Jhenaidah,2015-01-01,-0.6074650287628174,0.39046791195869446,5
Jhenaidah,2016-01-01,0.13367138803005219,0.33642175793647766,5
Jhenaidah,2017-01-01,1.1574246883392334,0.5321714878082275,5
Jhenaidah,2018-01-01,-0.5805968046188354,0.3294649124145508,5
Jhenaidah,2019-01-01,0.7237752676010132,0.2788827121257782,5
Jhenaidah,2020-01-01,-0.4310592710971832,0.3488708436489105,5
Jhenaidah,2021-01-01,0.48912176489830017,0.3222886025905609,5
Joypurhat,2011-01-01,-0.07217761874198914,0.1156204491853714,2
Joypurhat,2012-01-01,-0.48997968435287476,0.0942768007516861,2
Joypurhat,2013-01-01,0.3223596215248108,0.4085591733455658,2
Joypurhat,2014-01-01,-0.66330885887146,0.10837343335151672,2
Joypurhat,2015-01-01,-0.5347211956977844,0.2625717520713806,2
Joypurhat,2016-01-01,-0.42758938670158386,0.14706137776374817,2
Joypurhat,2017-01-01,0.8834684491157532,0.08485859632492065,2
Joypurhat,2018-01-01,-0.3738304376602173,0.06486918032169342,2
Joypurhat,2019-01-01,0.6962827444076538,0.19556990265846252,2
Joypurhat,2020-01-01,0.6594966053962708,0.09173977375030518,2
Joypurhat,2021-01-01,0.28125277161598206,0.22787639498710632,2
Khagrachhari,2011-01-01,-0.20984633266925812,0.1444273591041565,6
Khagrachhari,2012-01-01,-0.1114439144730568,0.13996188342571259,6
Khagrachhari,2013-01-01,0.27510595321655273,0.07173197716474533,6
Khagrachhari,2014-01-01,0.47202029824256897,0.16327087581157684,6
Khagrachhari,2015-01-01,-0.5423271656036377,0.17420440912246704,6
Khagrachhari,2016-01-01,0.07264205068349838,0.14340537786483765,6
Khagrachhari,2017-01-01,0.7913222908973694,0.1551065295934677,6
Khagrachhari,2018-01-01,-1.4293674230575562,0.13435979187488556,6
Khagrachhari,2019-01-01,0.8532294631004333,0.1096869483590126,6
Khagrachhari,2020-01-01,-0.17133378982543945,0.18915188312530518,6
Khagrachhari,2021-01-01,0.5599719285964966,0.27253326773643494,6
Khulna,2011-01-01,0.45615047216415405,0.24975080788135529,10
Khulna,2012-01-01,-0.42899131774902344,0.46096155047416687,10
Khulna,2013-01-01,0.8052905201911926,0.22850444912910461,10
Khulna,2014-01-01,-0.531462550163269,0.29838013648986816,10
Khulna,2015-01-01,0.31178566813468933,0.3181743919849396,10
Khulna,2016-01-01,-0.03214821219444275,0.24667400121688843,10
Khulna,2017-01-01,0.8978623151779175,0.22262293100357056,10
Khulna,2018-01-01,-0.7409862875938416,0.33478155732154846,10
Khulna,2019-01-01,0.44189006090164185,0.2978843152523041,10
Khulna,2020-01-01,-1.1793911457061768,0.2129654735326767,10
